	index_x	Protein1	Protein2	Score_x	Description1_x	Description2_x	Protein_1_clusters_x	Protein_2_clusters_x	Any Matching Go-Terms?_x	Train/Val/Test_x	Experimental P. Falciparum_x	P. Falciparum_x	P. Knowlesi_x	P. Berghei_x	P. Vivax_x	P. Yoelii_x	C. parvum_x	B. bovis_x	index_y	Score_y	Description1_y	Description2_y	Protein_1_clusters_y	Protein_2_clusters_y	Any Matching Go-Terms?_y	Train/Val/Test_y	Experimental P. Falciparum_y	P. Falciparum_y	P. Knowlesi_y	P. Berghei_y	P. Vivax_y	P. Yoelii_y	C. parvum_y	B. bovis_y	spearman_erythrocyte	7_stages	intraerythrocyte_cycle	blood_stages	Spearman_all	Pearson_all
477	392	Q8IBI3	Q8IDG3	0.6597691167145967	Proteasome subunit alpha type	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	392	0.6597691167145967	Proteasome subunit alpha type	Proteasome subunit alpha type	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	1.0	0.5	0.9761904761904763	0.8571428571428573	0.9014778325123151	0.8721254175629612
478	50	Q8IBI3	Q8II43	0.512065939605236	Proteasome subunit alpha type	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	50	0.512065939605236	Proteasome subunit alpha type	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.4285714285714286	0.42857142857142866	0.07142857142857144	-0.14285714285714288	0.5463054187192117	0.41012166681197304
479	253	Q8IBI3	Q8IJN9	0.6254955649375915	Proteasome subunit alpha type	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	253	0.6254955649375915	Proteasome subunit alpha type	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.7142857142857144	0.6071428571428572	0.5952380952380953	0.8571428571428573	0.6320197044334973	0.5943959618713311
480	437	Q8IBI3	Q8IJT1	0.8784822821617126	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	437	0.8784822821617126	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9523809523809524	0.14285714285714288	1.0	0.9642857142857145	0.8507389162561575	0.7894346996313283
481	299	Q8IBI3	Q8IK90	0.6742614179849624	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	299	0.6742614179849624	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9523809523809524	0.5357142857142858	1.0	0.8571428571428573	0.8586206896551722	0.8051811948547235
482	378	Q8IBV7	Q8IET7	0.7162953913211823	Histone H2B	40S ribosomal protein S7	[0, 14, 27, 30]	[0, 2, 18]	0	0	0	0	0	0	0	0	0	0	378	0.7162953913211823	Histone H2B	40S ribosomal protein S7	[0, 14, 27, 30]	[0, 2, 18]	0	0	0	0	0	0	0	0	0	0	-0.9285714285714287	-0.25	-0.9523809523809524	-0.5714285714285715	0.3226600985221674	-0.0579804851407603
483	293	Q8IBV7	Q8IFP3	0.5754545571748167	Histone H2B	Tubulin alpha chain	[0, 14, 27, 30]	[2, 18]	0	0	0	0	0	0	0	0	1	0	293	0.5754545571748167	Histone H2B	Tubulin alpha chain	[0, 14, 27, 30]	[2, 18]	0	0	0	0	0	0	0	0	1	0	0.7857142857142858	0.14285714285714288	-0.8333333333333335	-0.5714285714285715	-0.06354679802955664	-0.22763084105882903
484	109	Q8IBV7	Q8IIV2	0.8367897987365722	Histone H2B	Histone H4	[0, 14, 27, 30]	[0, 14, 27, 30]	1	1	1	1	1	1	1	0	1	1	109	0.8367897987365722	Histone H2B	Histone H4	[0, 14, 27, 30]	[0, 14, 27, 30]	1	1	1	1	1	1	1	0	1	1	0.9047619047619048	0.39285714285714296	0.9523809523809524	0.9285714285714288	0.4428571428571427	0.33291472447838333
485	20	Q8IC01	Q8IDG2	0.5236556231975555	Heat shock protein 110	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	20	0.5236556231975555	Heat shock protein 110	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.4047619047619048	0.1785714285714286	0.14285714285714288	-0.14285714285714288	0.5482758620689654	0.41746373171038553
486	136	Q8IC01	Q8IDG3	0.6388127237558365	Heat shock protein 110	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	136	0.6388127237558365	Heat shock protein 110	Proteasome subunit alpha type	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.5000000000000001	0.3571428571428572	0.14285714285714288	-0.28571428571428575	0.405911330049261	0.23670883750331723
487	366	Q8IC01	Q8IEK1	0.998980677127838	Heat shock protein 110	Aminopeptidase N	[1, 6, 16, 28]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	366	0.998980677127838	Heat shock protein 110	Aminopeptidase N	[1, 6, 16, 28]	[1, 6, 16, 28]	0	0	0	0	0	0	0	0	0	0	0.8571428571428572	0.8571428571428573	0.9047619047619048	0.8214285714285715	0.8926108374384234	0.8029894454770107
488	149	Q8IC01	Q8II36	0.705884462967515	Heat shock protein 110	Aquaglyceroporin	[1, 6, 16, 28]	[6, 16, 28]	0	0	0	0	0	0	0	0	0	0	149	0.705884462967515	Heat shock protein 110	Aquaglyceroporin	[1, 6, 16, 28]	[6, 16, 28]	0	0	0	0	0	0	0	0	0	0	-0.30952380952380953	-0.3571428571428572	-0.4761904761904762	-0.6785714285714287	0.1320197044334975	-0.06085988810788716
489	360	Q8IC01	Q8II43	0.8587123274803161	Heat shock protein 110	T-complex protein 1 subunit alpha	[1, 6, 16, 28]	[1, 6]	1	0	0	1	1	1	1	1	1	1	360	0.8587123274803161	Heat shock protein 110	T-complex protein 1 subunit alpha	[1, 6, 16, 28]	[1, 6]	1	0	0	1	1	1	1	1	1	1	0.9285714285714287	0.9642857142857145	0.9285714285714287	0.7857142857142859	0.9167487684729062	0.9003026358146398
490	555	Q8IC01	Q8IJN9	0.9996663570404052	Heat shock protein 110	Heat shock protein 60	[1, 6, 16, 28]	[1, 6, 16]	1	0	0	1	1	1	1	1	1	1	555	0.9996663570404052	Heat shock protein 110	Heat shock protein 60	[1, 6, 16, 28]	[1, 6, 16]	1	0	0	1	1	1	1	1	1	1	0.6428571428571429	0.6071428571428572	0.6666666666666669	-0.10714285714285716	0.4625615763546797	0.5903503198575761
491	172	Q8IC01	Q8IJT1	0.6544997066259384	Heat shock protein 110	Proteasome subunit beta	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	172	0.6544997066259384	Heat shock protein 110	Proteasome subunit beta	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.3571428571428572	0.4642857142857144	0.07142857142857144	-0.10714285714285716	0.5167487684729063	0.38257161192352585
492	46	Q8IC01	Q8IK90	0.8127252697944641	Heat shock protein 110	Proteasome subunit alpha type-1, putative	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	46	0.8127252697944641	Heat shock protein 110	Proteasome subunit alpha type-1, putative	[1, 6, 16, 28]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.4285714285714286	0.8571428571428573	0.07142857142857144	-0.1785714285714286	0.6935960591133004	0.5791869937657779
493	160	Q8IC01	Q8IKK7	0.9981636881828309	Heat shock protein 110	Glyceraldehyde-3-phosphate dehydrogenase	[1, 6, 16, 28]	[2]	0	0	0	0	1	1	0	1	1	1	160	0.9981636881828309	Heat shock protein 110	Glyceraldehyde-3-phosphate dehydrogenase	[1, 6, 16, 28]	[2]	0	0	0	0	1	1	0	1	1	1	0.8095238095238096	0.42857142857142866	0.8333333333333335	0.3571428571428572	0.6044334975369456	0.42097761828260843
494	13	Q8IC05	Q8IDN6	0.7987437635660172	Heat shock protein 90	Protein transport protein SEC61 subunit alpha	[10]	[5]	0	0	0	0	0	0	0	0	1	0	13	0.7987437635660172	Heat shock protein 90	Protein transport protein SEC61 subunit alpha	[10]	[5]	0	0	0	0	0	0	0	0	1	0	0.11904761904761905	0.7142857142857144	0.2142857142857143	0.5714285714285715	0.6137931034482758	0.4960331313252371
495	58	Q8IC05	Q8IEC8	0.9550028681755066	Heat shock protein 90	Translocation protein SEC63, putative	[10]	[2, 5]	1	0	0	0	0	0	0	0	0	0	58	0.9550028681755066	Heat shock protein 90	Translocation protein SEC63, putative	[10]	[2, 5]	1	0	0	0	0	0	0	0	0	0	0.2380952380952381	0.7857142857142859	-0.19047619047619052	0.7142857142857144	0.6788177339901476	0.4607964189954932
496	327	Q8IC05	Q8II24	0.8469569325447083	Heat shock protein 90	Heat shock protein 70	[10]	[4, 10, 16]	1	1	1	1	0	1	1	1	1	1	327	0.8469569325447083	Heat shock protein 90	Heat shock protein 70	[10]	[4, 10, 16]	1	1	1	1	0	1	1	1	1	1	0.880952380952381	0.9285714285714288	0.9761904761904763	0.8214285714285715	0.8507389162561575	0.901885308142337
497	486	Q8IC05	Q8IKF0	0.7893906235694885	Heat shock protein 90	RNA helicase	[10]	[0, 2, 10, 18, 24]	0	0	0	0	0	0	0	0	1	0	486	0.7893906235694885	Heat shock protein 90	RNA helicase	[10]	[0, 2, 10, 18, 24]	0	0	0	0	0	0	0	0	1	0	0.7380952380952381	0.7857142857142859	0.6666666666666669	0.8571428571428573	0.8315270935960589	0.7871582265198382
498	404	Q8IC05	Q8IKK7	0.96721351146698	Heat shock protein 90	Glyceraldehyde-3-phosphate dehydrogenase	[10]	[2]	0	0	0	1	0	1	0	0	1	1	404	0.96721351146698	Heat shock protein 90	Glyceraldehyde-3-phosphate dehydrogenase	[10]	[2]	0	0	0	1	0	1	0	0	1	1	0.7380952380952381	0.42857142857142866	0.9285714285714287	0.6071428571428572	0.6635467980295565	0.6294423306855689
499	341	Q8IDG2	Q8IDG3	0.7797228336334229	Proteasome subunit alpha type	Proteasome subunit alpha type	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	1	341	0.7797228336334229	Proteasome subunit alpha type	Proteasome subunit alpha type	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.5	1.0	0.8571428571428573	0.9694581280788175	0.9458128698764882
500	300	Q8IDG2	Q8II24	0.8607619524002075	Proteasome subunit alpha type	Heat shock protein 70	[1, 6, 16]	[4, 10, 16]	0	0	0	0	0	0	0	0	0	0	300	0.8607619524002075	Proteasome subunit alpha type	Heat shock protein 70	[1, 6, 16]	[4, 10, 16]	0	0	0	0	0	0	0	0	0	0	0.5714285714285715	0.10714285714285716	0.523809523809524	0.3214285714285715	0.5857142857142856	0.5915310161637385
501	173	Q8IDG2	Q8IJN9	0.6021788582205773	Proteasome subunit alpha type	Heat shock protein 60	[1, 6, 16]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	173	0.6021788582205773	Proteasome subunit alpha type	Heat shock protein 60	[1, 6, 16]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.6904761904761906	0.10714285714285716	0.6428571428571429	0.7857142857142859	0.643349753694581	0.5726167141148334
502	389	Q8IDG2	Q8IJT1	0.5550167512468761	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	1	389	0.5550167512468761	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9761904761904763	0.42857142857142866	0.9761904761904763	0.9642857142857145	0.9674876847290638	0.9572975312075067
503	259	Q8IDG2	Q8IK90	0.5315857410430909	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	0	259	0.5315857410430909	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6, 16]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9761904761904763	0.3214285714285715	0.9761904761904763	0.9642857142857145	0.9517241379310344	0.9544075010590736
504	320	Q8IDG3	Q8II43	0.5437675133347512	Proteasome subunit alpha type	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	320	0.5437675133347512	Proteasome subunit alpha type	T-complex protein 1 subunit alpha	[1, 6]	[1, 6]	0	0	0	0	0	0	0	0	0	0	0.4285714285714286	0.21428571428571433	0.09523809523809526	0.03571428571428572	0.42561576354679787	0.2417981709578494
505	504	Q8IDG3	Q8IJN9	0.6693640619516372	Proteasome subunit alpha type	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	504	0.6693640619516372	Proteasome subunit alpha type	Heat shock protein 60	[1, 6]	[1, 6, 16]	0	0	0	0	0	0	0	0	0	0	0.7142857142857144	0.07142857142857144	0.6428571428571429	0.9285714285714288	0.6162561576354678	0.4223770423361408
506	117	Q8IDG3	Q8IJT1	0.7809720575809479	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	117	0.7809720575809479	Proteasome subunit alpha type	Proteasome subunit beta	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	1	0.9523809523809524	0.6785714285714287	0.9761904761904763	0.8214285714285715	0.9512315270935957	0.8721909046058556
507	541	Q8IDG3	Q8IK90	0.6075443148612976	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	541	0.6075443148612976	Proteasome subunit alpha type	Proteasome subunit alpha type-1, putative	[1, 6]	[1, 6]	1	1	1	1	1	1	1	1	1	0	0.9523809523809524	0.642857142857143	0.9761904761904763	0.8928571428571429	0.8852216748768472	0.8432624328037062
508	166	Q8IDG9	Q8IEI6	0.9682778358459472	Uncharacterized protein	EMP1-trafficking protein	[12, 15]	[12]	0	0	0	0	0	0	0	0	0	0	166	0.9682778358459472	Uncharacterized protein	EMP1-trafficking protein	[12, 15]	[12]	0	0	0	0	0	0	0	0	0	0	0.9523809523809524	0.7500000000000002	0.9761904761904763	0.9285714285714288	0.9305418719211821	0.9211443476004164
509	396	Q8IDN6	Q8IEC8	0.5047942817211151	Protein transport protein SEC61 subunit alpha	Translocation protein SEC63, putative	[5]	[2, 5]	1	1	1	1	0	1	1	1	1	1	396	0.5047942817211151	Protein transport protein SEC61 subunit alpha	Translocation protein SEC63, putative	[5]	[2, 5]	1	1	1	1	0	1	1	1	1	1	-0.3333333333333334	0.7857142857142859	-0.8333333333333335	0.6071428571428572	0.7566502463054186	0.7531991117971166
510	479	Q8IDN6	Q8IJW0	0.5388408120721577	Protein transport protein SEC61 subunit alpha	26S protease regulatory subunit 4, putative	[5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	479	0.5388408120721577	Protein transport protein SEC61 subunit alpha	26S protease regulatory subunit 4, putative	[5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.8333333333333335	0.7142857142857144	0.880952380952381	0.1785714285714286	0.7660098522167487	0.7435234400894852
511	188	Q8IDN6	Q8IKR1	0.9758895993232728	Protein transport protein SEC61 subunit alpha	H(+)-exporting diphosphatase	[5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	188	0.9758895993232728	Protein transport protein SEC61 subunit alpha	H(+)-exporting diphosphatase	[5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.5476190476190477	0.9285714285714288	-0.4761904761904762	0.10714285714285716	0.4374384236453201	0.29537187819742905
512	363	Q8IDN6	Q8ILV6	0.9997732877731323	Protein transport protein SEC61 subunit alpha	DnaJ protein, putative	[5]	[5]	0	0	0	0	0	0	0	0	0	0	363	0.9997732877731323	Protein transport protein SEC61 subunit alpha	DnaJ protein, putative	[5]	[5]	0	0	0	0	0	0	0	0	0	0	0.5714285714285715	0.39285714285714296	0.5476190476190477	0.7500000000000002	0.895566502463054	0.8643825262865894
513	368	Q8IDZ8	Q8II24	0.8326678514480591	20 kDa chaperonin	Heat shock protein 70	[4, 10]	[4, 10, 16]	1	0	0	1	1	1	1	0	0	1	368	0.8326678514480591	20 kDa chaperonin	Heat shock protein 70	[4, 10]	[4, 10, 16]	1	0	0	1	1	1	1	0	0	1	0.9523809523809524	0.14285714285714288	0.9285714285714287	0.5714285714285715	0.7660098522167487	0.9077263257880981
514	16	Q8IDZ8	Q8II61	0.6859583526849746	20 kDa chaperonin	60S acidic ribosomal protein P0	[4, 10]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	16	0.6859583526849746	20 kDa chaperonin	60S acidic ribosomal protein P0	[4, 10]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.4761904761904762	-0.3214285714285715	0.523809523809524	0.6785714285714287	0.7251231527093595	0.6430695635108852
515	328	Q8IE84	Q8II61	0.5777650948613882	V-type proton ATPase subunit G, putative	60S acidic ribosomal protein P0	[1]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	328	0.5777650948613882	V-type proton ATPase subunit G, putative	60S acidic ribosomal protein P0	[1]	[3, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.4047619047619048	-0.28571428571428575	0.30952380952380953	0.42857142857142866	0.7950738916256156	0.7626335514362149
516	381	Q8IEA6	Q8IJ34	0.6120107783004641	dihydrolipoyllysine-residue succinyltransferase	ADP/ATP translocase	[13]	[13]	0	0	0	0	0	0	0	0	0	0	381	0.6120107783004641	dihydrolipoyllysine-residue succinyltransferase	ADP/ATP translocase	[13]	[13]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.21428571428571433	-0.28571428571428575	0.21428571428571433	0.07981278543111045	0.317576110498772
517	43	Q8IEC8	Q8IFP3	0.9983038902282716	Translocation protein SEC63, putative	Tubulin alpha chain	[2, 5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	43	0.9983038902282716	Translocation protein SEC63, putative	Tubulin alpha chain	[2, 5]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.3571428571428572	0.21428571428571433	0.19047619047619052	0.3214285714285715	-0.10492610837438422	-0.3408182738769908
518	507	Q8IEC8	Q8ILV6	0.7441980123519898	Translocation protein SEC63, putative	DnaJ protein, putative	[2, 5]	[5]	1	0	0	0	0	0	0	0	0	0	507	0.7441980123519898	Translocation protein SEC63, putative	DnaJ protein, putative	[2, 5]	[5]	1	0	0	0	0	0	0	0	0	0	-0.11904761904761905	0.7142857142857144	-0.2380952380952381	0.8571428571428573	0.7325123152709357	0.6779660440532428
519	305	Q8IEJ6	Q8ILB6	0.8176041126251221	2-oxoisovalerate dehydrogenase subunit alpha	Mitochondrial acidic protein MAM33, putative	[9]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	305	0.8176041126251221	2-oxoisovalerate dehydrogenase subunit alpha	Mitochondrial acidic protein MAM33, putative	[9]	[3, 9, 20, 21]	0	0	0	0	0	0	0	0	0	0	0.28571428571428575	0.10714285714285716	0.14285714285714288	0.21428571428571433	0.33349753694581274	0.12440565640462588
520	161	Q8IES0	Q8IJW0	0.5611101515591145	Small heat shock protein, putative	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	161	0.5611101515591145	Small heat shock protein, putative	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0.28571428571428575	0.6904761904761906	0.7857142857142859	0.6123152709359604	0.4666805862156061
521	399	Q8IET7	Q8IFP3	0.7691635847091675	40S ribosomal protein S7	Tubulin alpha chain	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	399	0.7691635847091675	40S ribosomal protein S7	Tubulin alpha chain	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.6904761904761906	0.5	0.9047619047619048	0.5357142857142858	-0.013300492610837433	-0.2787224774512016
522	493	Q8IET7	Q8IIV8	0.9587987422943116	40S ribosomal protein S7	Thioredoxin-like mero protein	[0, 2, 18]	[2]	0	0	0	0	0	0	0	0	0	0	493	0.9587987422943116	40S ribosomal protein S7	Thioredoxin-like mero protein	[0, 2, 18]	[2]	0	0	0	0	0	0	0	0	0	0	0.09523809523809526	0.1785714285714286	0.2380952380952381	-0.14285714285714288	0.6507389162561574	0.47021351112676757
523	414	Q8IET7	Q8IJW0	0.9118263959884644	40S ribosomal protein S7	26S protease regulatory subunit 4, putative	[0, 2, 18]	[2, 18]	0	0	0	0	1	0	1	0	1	0	414	0.9118263959884644	40S ribosomal protein S7	26S protease regulatory subunit 4, putative	[0, 2, 18]	[2, 18]	0	0	0	0	1	0	1	0	1	0	0.09523809523809526	0.642857142857143	0.07142857142857144	-0.21428571428571433	0.5694581280788177	0.31087686813186277
524	186	Q8IET7	Q8IKF0	0.8789228200912476	40S ribosomal protein S7	RNA helicase	[0, 2, 18]	[0, 2, 10, 18, 24]	0	1	1	1	1	1	1	1	1	1	186	0.8789228200912476	40S ribosomal protein S7	RNA helicase	[0, 2, 18]	[0, 2, 10, 18, 24]	0	1	1	1	1	1	1	1	1	1	0.9285714285714287	0.21428571428571433	0.9285714285714287	0.9285714285714288	0.9068965517241377	0.835892527765309
525	126	Q8IET7	Q8IKR1	0.6782449953258037	40S ribosomal protein S7	H(+)-exporting diphosphatase	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	126	0.6782449953258037	40S ribosomal protein S7	H(+)-exporting diphosphatase	[0, 2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.3333333333333334	0.21428571428571433	0.5476190476190477	0.42857142857142866	0.6970443349753693	0.47481567617097653
526	2	Q8IEU2	Q8IKC8	0.5799234182108194	Gamete antigen 27/25	Exported protein 2	[7]	[7]	0	0	0	0	0	0	0	0	0	0	2	0.5799234182108194	Gamete antigen 27/25	Exported protein 2	[7]	[7]	0	0	0	0	0	0	0	0	0	0	0.0	-0.14285714285714288	-0.28571428571428575	-0.7142857142857144	0.2881773399014778	0.020611945773689355
527	410	Q8IFM0	Q8IIX5	0.5469985544681549	Plasmodium RESA N-terminal domain-containing protein	Plasmodium RESA N-terminal domain-containing protein	[15]	[15]	1	0	0	0	0	0	0	0	0	0	410	0.5469985544681549	Plasmodium RESA N-terminal domain-containing protein	Plasmodium RESA N-terminal domain-containing protein	[15]	[15]	1	0	0	0	0	0	0	0	0	0	0.261904761904762	0.6071428571428572	0.19047619047619052	0.9285714285714288	0.6620689655172413	0.3316338299700208
528	467	Q8IFM9	Q8IJM9	0.5966803662478923	Early transcribed membrane protein 4	Early transcribed membrane protein 10.3	[31]	[31]	1	0	0	0	0	0	0	0	0	0	467	0.5966803662478923	Early transcribed membrane protein 4	Early transcribed membrane protein 10.3	[31]	[31]	1	0	0	0	0	0	0	0	0	0	0.7619047619047621	0.8571428571428573	0.14285714285714288	0.3571428571428572	0.6832512315270934	0.06623519150814688
529	316	Q8IFP3	Q8IJW0	0.6378807216882706	Tubulin alpha chain	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	316	0.6378807216882706	Tubulin alpha chain	26S protease regulatory subunit 4, putative	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	0.1666666666666667	0.3571428571428572	0.0	-0.6785714285714287	-0.008866995073891625	-0.19425950584572274
530	104	Q8IFP3	Q8IKF0	0.7203761361539364	Tubulin alpha chain	RNA helicase	[2, 18]	[0, 2, 10, 18, 24]	1	0	0	0	0	0	0	0	0	0	104	0.7203761361539364	Tubulin alpha chain	RNA helicase	[2, 18]	[0, 2, 10, 18, 24]	1	0	0	0	0	0	0	0	0	0	-0.7142857142857144	-0.5	0.880952380952381	0.5714285714285715	-0.08916256157635466	-0.30430007447439367
531	21	Q8IFP3	Q8IKK7	0.656221866607666	Tubulin alpha chain	Glyceraldehyde-3-phosphate dehydrogenase	[2, 18]	[2]	0	0	0	0	0	0	0	0	1	0	21	0.656221866607666	Tubulin alpha chain	Glyceraldehyde-3-phosphate dehydrogenase	[2, 18]	[2]	0	0	0	0	0	0	0	0	1	0	-0.09523809523809526	-0.5714285714285715	0.3571428571428572	0.07142857142857144	-0.04778325123152708	-0.11771581684956374
532	44	Q8IFP3	Q8IKR1	0.8061918020248413	Tubulin alpha chain	H(+)-exporting diphosphatase	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	44	0.8061918020248413	Tubulin alpha chain	H(+)-exporting diphosphatase	[2, 18]	[2, 18]	0	0	0	0	0	0	0	0	0	0	-0.30952380952380953	-0.5	0.5952380952380953	0.8214285714285715	-0.0167487684729064	-0.2510979154343586
533	206	Q8II24	Q8IKF0	0.7615305945277214	Heat shock protein 70	RNA helicase	[4, 10, 16]	[0, 2, 10, 18, 24]	0	0	0	1	1	1	1	1	1	1	206	0.7615305945277214	Heat shock protein 70	RNA helicase	[4, 10, 16]	[0, 2, 10, 18, 24]	0	0	0	1	1	1	1	1	1	1	0.7380952380952381	0.642857142857143	0.5714285714285715	0.6785714285714287	0.7251231527093595	0.643082318228597
534	129	Q8II24	Q8IKK7	0.7817428827285766	Heat shock protein 70	Glyceraldehyde-3-phosphate dehydrogenase	[4, 10, 16]	[2]	0	0	0	1	1	1	0	1	1	1	129	0.7817428827285766	Heat shock protein 70	Glyceraldehyde-3-phosphate dehydrogenase	[4, 10, 16]	[2]	0	0	0	1	1	1	0	1	1	1	0.9047619047619048	0.39285714285714296	0.9523809523809524	0.7857142857142859	0.6876847290640392	0.7197323713701176
535	280	Q8II24	Q8ILT0	0.6491370677947998	Heat shock protein 70	Glutamate dehydrogenase	[4, 10, 16]	[]	0	0	0	0	0	0	0	0	0	0	280	0.6491370677947998	Heat shock protein 70	Glutamate dehydrogenase	[4, 10, 16]	[]	0	0	0	0	0	0	0	0	0	0	-0.5714285714285715	0.10714285714285716	-0.523809523809524	-0.642857142857143	-0.023152709359605905	-0.292656393391461
536	38	Q8II36	Q8IJ34	0.5322580337524414	Aquaglyceroporin	ADP/ATP translocase	[6, 16, 28]	[13]	0	0	0	0	0	0	0	0	0	0	38	0.5322580337524414	Aquaglyceroporin	ADP/ATP translocase	[6, 16, 28]	[13]	0	0	0	0	0	0	0	0	0	0	-0.4285714285714286	-0.4642857142857144	-0.6190476190476191	-0.25	0.007881773399014776	-0.1951658198850278
537	80	Q8II43	Q8IJN9	0.625004243850708	T-complex protein 1 subunit alpha	Heat shock protein 60	[1, 6]	[1, 6, 16]	1	0	0	1	1	1	1	0	1	1	80	0.625004243850708	T-complex protein 1 subunit alpha	Heat shock protein 60	[1, 6]	[1, 6, 16]	1	0	0	1	1	1	1	0	1	1	0.6666666666666669	0.7142857142857144	0.523809523809524	0.10714285714285716	0.5901477832512314	0.7100514850082789
